码表编号	码表名称	排序号	代码	名称	上级代码	代码级别	特别说明	启用日期	废止日期	执行标准	系统代码
C0064	关联类型_2	10	05	实际控制人	C0064	1					SMTMODS
C0064	关联类型_2	11	06	共同受同一自然人控制	C0064	1					SMTMODS
C0064	关联类型_2	12	0601	受该企业主要投资者个人控制、共同控制或施加重大影响	C0064						SMTMODS
C0064	关联类型_2	13	0602	受该企业关键管理人员控制、共同控制或施加重大影响	C0064						SMTMODS
C0064	关联类型_2	14	0603	受该企业主要投资者个人的关系密切的家庭成员控制、共同控制或施加重大影响	C0064						SMTMODS
C0064	关联类型_2	15	0604	受该企业关键管理人员的关系密切的家庭成员控制、共同控制或施加重大影响	C0064						SMTMODS
C0064	关联类型_2	16	07	集团成员	C0064	1					SMTMODS
C0064	关联类型_2	17	08	母公司	C0064						SMTMODS
C0064	关联类型_2	18	09	子公司	C0064						SMTMODS
C0064	关联类型_2	19	10	合营企业	C0064						SMTMODS
C0064	关联类型_2	20	11	联营企业	C0064						SMTMODS
C0064	关联类型_2	21	99	其他关联关系	C0064	1					SMTMODS
C0065	信号类型	1	A	风险预警信号	C0065	1					SMTMODS
C0065	信号类型	2	B	关注事件	C0065	1					SMTMODS
C0066	客户类型	1	1	集团客户	C0066	1					SMTMODS
C0066	客户类型	2	2	集团成员	C0066	1					SMTMODS
C0066	客户类型	3	3	单一法人客户	C0066	1					SMTMODS
C0067	经营性客户类型	1	A	个体工商户	C0067	1					SMTMODS
C0067	经营性客户类型	2	B	小微企业主	C0067	1					SMTMODS
C0067	经营性客户类型	3	Z	其他	C0067	1					SMTMODS
C0072	客户风险评级分类	1	A	中央政府和中央银行	C0072	1					SMTMODS
C0072	客户风险评级分类	2	A01	中央政府	A	2					SMTMODS
C0072	客户风险评级分类	3	A0101	我国中央政府	A01	3	0				SMTMODS
C0072	客户风险评级分类	4	A0102	评级AA-以上（含AA-）的国家或地区的中央政府	A01	3	0				SMTMODS
C0072	客户风险评级分类	5	A0103	评级AA-以下，A-（含A-）以上的国家或地区的中央政府	A01	3	0.2				SMTMODS
C0072	客户风险评级分类	6	A0104	评级A-以下，BBB-（含BBB-）以上的国家或地区的中央政府	A01	3	0.5				SMTMODS
C0072	客户风险评级分类	7	A0105	评级BBB-以下，B-（含B-）以上的国家或地区的中央政府	A01	3	1				SMTMODS
C0072	客户风险评级分类	8	A0106	评级B-以下的国家或地区的中央政府	A01	3	1.5				SMTMODS
C0072	客户风险评级分类	9	A0199	未评级的国家或地区的中央政府	A01	3	1				SMTMODS
C0072	客户风险评级分类	10	A02	中央银行	A	2					SMTMODS
C0072	客户风险评级分类	11	A0201	中国人民银行	A02	3	0				SMTMODS
C0072	客户风险评级分类	12	A0202	评级AA-以上（含AA-）的国家或地区的中央银行	A02	3	0				SMTMODS
C0072	客户风险评级分类	13	A0203	评级AA-以下，A-（含A-）以上的国家或地区的中央银行	A02	3	0.2				SMTMODS
C0072	客户风险评级分类	14	A0204	评级A-以下，BBB-（含BBB-）以上的国家或地区的中央银行	A02	3	0.5				SMTMODS
C0072	客户风险评级分类	15	A0205	评级BBB-以下，B-（含B-）以上的国家或地区的中央银行	A02	3	1				SMTMODS
C0072	客户风险评级分类	16	A0206	评级B-以下的国家或地区的中央银行	A02	3	1.5				SMTMODS
C0072	客户风险评级分类	17	A0299	未评级的国家或地区的中央银行	A02	3	1				SMTMODS
C0072	客户风险评级分类	18	B	公共部门实体	C0072	1					SMTMODS
C0072	客户风险评级分类	19	B01	我国公共部门	B	2					SMTMODS
C0072	客户风险评级分类	20	B0101	收入来源于中央财政的我国公共部门	B01	3	0.2				SMTMODS
C0072	客户风险评级分类	21	B0102	我国省级（直辖区、自治区）以及计划单列市人民政府	B01	3	0.2				SMTMODS
C0072	客户风险评级分类	22	B02	其他国家公共部门	B	2					SMTMODS
C0072	客户风险评级分类	23	B0201	评级AA-及以上国家或地区注册的公共部门实体	B02	3	0.25				SMTMODS
C0072	客户风险评级分类	24	B0202	评级AA-以下，A-（含A-）以上国家或地区注册的公共部门实体	B02	3	0.5				SMTMODS
C0072	客户风险评级分类	25	B0203	评级A-以下，B-（含B-）以上国家或地区注册的公共部门实体	B02	3	1				SMTMODS
C0072	客户风险评级分类	26	B0204	评级B-以下国家或地区注册的公共部门实体	B02	3	1.5				SMTMODS
C0072	客户风险评级分类	27	B0299	未评级的国家或地区注册的公共部门实体	B02	3	1				SMTMODS
C0072	客户风险评级分类	28	C	金融机构	C0072	1					SMTMODS
C0072	客户风险评级分类	29	C01	我国金融机构	C	2					SMTMODS
C0072	客户风险评级分类	30	C0101	我国政策性银行	C01	3	0% 或100%				SMTMODS
C0072	客户风险评级分类	31	C0102	我国商业银行	C01	3	20%或50%或100%				SMTMODS
C0072	客户风险评级分类	32	C0103	我国中央政府投资的金融资产管理公司	C01	3	0% 或100%				SMTMODS
C0072	客户风险评级分类	33	C0199	我国其他金融机构	C01	3	1				SMTMODS
C0072	客户风险评级分类	34	C02	其他国家/地区注册金融机构	C	2					SMTMODS
C0072	客户风险评级分类	35	C0201	评级AA-及以上国家或地区注册的商业银行	C02	3	0.25				SMTMODS
C0072	客户风险评级分类	36	C0202	评级AA-以下，A-（含A-）以上国家或地区注册的商业银行	C02	3	0.5				SMTMODS
C0072	客户风险评级分类	37	C0203	评级A-以下，B-（含B-）以上国家或地区注册的商业银行	C02	3	1				SMTMODS
C0072	客户风险评级分类	38	C0204	评级B-以下国家或地区注册的商业银行	C02	3	1.5				SMTMODS
C0072	客户风险评级分类	39	C0205	未评级的国家或地区注册的商业银行	C02	3	1				SMTMODS
C0072	客户风险评级分类	40	C0206	多边开发银行、国际清算银行及国际货币基金组织	C02	3	0%,多边开发银行不包括新开发银行（金砖国家新开发银行），但包括亚洲基础设施投资银行				SMTMODS
C0072	客户风险评级分类	41	C0299	其他金融机构	C02	3	1				SMTMODS
C0072	客户风险评级分类	42	D	企事业单位	C0072	1					SMTMODS
C0072	客户风险评级分类	43	D01	一般企事业单位	D	2					SMTMODS
C0072	客户风险评级分类	44	D0101	一般企事业单位	D01	3	1				SMTMODS
C0072	客户风险评级分类	45	D02	符合标准的小微企业	D	2					SMTMODS
C0072	客户风险评级分类	46	D0201	符合标准的小微企业	D02	3	"75%
符合G4B-1表标准的微型和小型企业是同时满足以下条件的企业：
1.企业符合国家相关部门规定的微型和小型企业;
2.商业银行对单家企业（或企业集团）的风险暴露不超过1000万元的企业
3.商业银行对单家企业（或企业集团）的风险暴露占本行信用风险暴露总额的比例不高于0.5%的企业。"				SMTMODS
C0072	客户风险评级分类	47	Z	个人	C0072	1					SMTMODS
C0072	客户风险评级分类	48	Z01	个人	Z	2					SMTMODS
C0072	客户风险评级分类	49	Z0101	个人	Z01	3	50%或75%或150%				SMTMODS
C0073	地方融资平台标志	1	A	仅银监会认定	C0073	1					SMTMODS
C0073	地方融资平台标志	2	B	仅人民银行认定	C0073	1					SMTMODS
C0073	地方融资平台标志	3	C	两者皆认定	C0073	1					SMTMODS
C0075	地方政府融资平台法律性质	1	A	机关平台	C0075	1					SMTMODS
C0075	地方政府融资平台法律性质	2	B	事业单位平台	C0075	1					SMTMODS
C0075	地方政府融资平台法律性质	3	C	融资平台企业（公司）	C0075	1					SMTMODS
C0075	地方政府融资平台法律性质	4	D	其他地方政府性贷款	C0075	1					SMTMODS
C0076	地方政府融资平台隶属关系	1	A	省级（含自治区、直辖市）	C0076	1					SMTMODS
C0076	地方政府融资平台隶属关系	2	B	地市级	C0076	1					SMTMODS
C0076	地方政府融资平台隶属关系	3	C	县级（含县级市）	C0076	1					SMTMODS
C0077	系统往来方类型	1	A	总行	C0077	1					SMTMODS
C0077	系统往来方类型	2	B	分行	C0077	1					SMTMODS
C0077	系统往来方类型	3	C	附属机构	C0077	1					SMTMODS
C0078	合格缓释品风险评级分类	1	A	现金类资产	C0078	1	0				SMTMODS
C0078	合格缓释品风险评级分类	2	B	我国中央政府	C0078	1	0				SMTMODS
C0078	合格缓释品风险评级分类	3	C	中国人民银行	C0078	1	0				SMTMODS
C0078	合格缓释品风险评级分类	4	D	我国政策性银行	C0078	1	0				SMTMODS
C0078	合格缓释品风险评级分类	5	E	我国公共部门实体	C0078	1	0.2				SMTMODS
C0078	合格缓释品风险评级分类	6	F	我国商业银行	C0078	1	0.25				SMTMODS
C0078	合格缓释品风险评级分类	7	G	金融资产管理公司为收购国有银行不良贷款而定向发行的债券	C0078	1	0				SMTMODS
C0078	合格缓释品风险评级分类	8	H	评级AA-以上（含AA-）的国家和地区的中央政府和中央银行	C0078	1	0				SMTMODS
C0078	合格缓释品风险评级分类	9	I	评级AA-以下，A-（含A-）以上的国家和地区的中央政府和中央银行	C0078	1	20%：包括以新开发银行发行的债券作为质物或者由新开发银行提供的保证				SMTMODS
C0078	合格缓释品风险评级分类	10	J	评级A-以下，BBB-（含BBB-）以上的国家和地区的中央政府和中央银行	C0078	1	0.5				SMTMODS
C0078	合格缓释品风险评级分类	11	K	评级AA-及以上国家和地区注册的商业银行和公共部门实体	C0078	1	0.25				SMTMODS
C0078	合格缓释品风险评级分类	12	L	评级AA-以下，A-（含A-）以上国家和地区注册的商业银行和公共部门实体	C0078	1	0.5				SMTMODS
C0079	互联网基金理财业务类型	1	00	未开通互联网基金、理财	C0079	1					SMTMODS
C0079	互联网基金理财业务类型	3	01	未开通互联网基金，已开通互联网理财	C0079	1					SMTMODS
C0079	互联网基金理财业务类型	2	10	已开通互联网基金，未开通互联网理财	C0079	1					SMTMODS
C0079	互联网基金理财业务类型	4	11	已开通互联网基金，理财业务	C0079	1					SMTMODS
C0081	流出流入行业类别	1	A	农、林、牧、渔业	C0081	1					SMTMODS
C0081	流出流入行业类别	2	B	采掘业	C0081	1					SMTMODS
C0081	流出流入行业类别	3	C	制造业	C0081	1					SMTMODS
C0081	流出流入行业类别	4	D	电力、热力、燃气及水生产和供应业	C0081	1					SMTMODS
C0081	流出流入行业类别	5	E	建筑业	C0081	1					SMTMODS
C0081	流出流入行业类别	6	F	交通运输、仓储和邮政业	C0081	1					SMTMODS
C0081	流出流入行业类别	7	G	信息传输、软件和信息技术服务业	C0081	1					SMTMODS
C0081	流出流入行业类别	8	H	批发和零售业	C0081	1					SMTMODS
C0081	流出流入行业类别	9	I	住宿和餐饮业	C0081	1					SMTMODS
C0081	流出流入行业类别	10	J	金融业	C0081	1					SMTMODS
C0081	流出流入行业类别	11	K	房地产业	C0081	1					SMTMODS
C0081	流出流入行业类别	12	L	租赁和商务服务业	C0081	1					SMTMODS
C0081	流出流入行业类别	13	M	科学研究和技术服务业	C0081	1					SMTMODS
C0081	流出流入行业类别	14	N	水利、环境和公共设施管理业	C0081	1					SMTMODS
C0081	流出流入行业类别	15	O	居民服务、修理和其他服务业	C0081	1					SMTMODS
C0081	流出流入行业类别	16	P	教育	C0081	1					SMTMODS
C0081	流出流入行业类别	17	Q	卫生、和社会工作	C0081	1					SMTMODS
C0081	流出流入行业类别	18	R	文化、体育和娱乐业	C0081	1					SMTMODS
C0081	流出流入行业类别	19	S	公共管理、社会保障和社会组织	C0081	1					SMTMODS
C0081	流出流入行业类别	20	T	国际组织	C0081	1					SMTMODS
C0081	流出流入行业类别	21	X	个人	C0081	1					SMTMODS
C0087	承包方农户类型	1	A	家庭农场	C0087	1					SMTMODS
C0087	承包方农户类型	2	B	农业专业大户	C0087	1					SMTMODS
C0087	承包方农户类型	3	C	两者皆认定	C0087	1					SMTMODS
C0087	承包方农户类型	4	Z	其他类型	C0087	1					SMTMODS
C0088	农业经营主体类型	1	A	家庭农场	C0088	1					SMTMODS
C0088	农业经营主体类型	2	B	农业产业化龙头企业	C0088	1					SMTMODS
C0088	农业经营主体类型	3	C	农民专业合作社	C0088	1					SMTMODS
C0088	农业经营主体类型	4	D	同时为家庭农场和农业产业化龙头企业	C0088	1					SMTMODS
C0088	农业经营主体类型	5	E	同时为家庭农场和农民专业合作社	C0088	1					SMTMODS
C0088	农业经营主体类型	6	F	同时为农业产业化龙头企业和农民专业合作社	C0088	1					SMTMODS
C0088	农业经营主体类型	7	G	三者皆认定	C0088	1					SMTMODS
C0088	农业经营主体类型	8	Z	其他类型	C0088	1					SMTMODS
C0089	交易方式	1	1	线下	C0089	1					SMTMODS
C0089	交易方式	2	2	线上	C0089	1					SMTMODS
C0090	科技型企业类型	1	A	高新技术企业	C0090	1					SMTMODS
C0090	科技型企业类型	2	B	科技型中小企业	C0090	1					SMTMODS
C0090	科技型企业类型	3	C	科技型企业	C0090	1					SMTMODS
C0090	科技型企业类型	4	C01	科技型企业-科创企业	C0090	1					SMTMODS
C0090	科技型企业类型	4	C02	科技型企业-非科创企业	C0090	1					SMTMODS
C0090	科技型企业类型	5	E	“专精特新”中小企业	C0090	1					SMTMODS
C0090	科技型企业类型	6	F	专精特新“小巨人”企业	C0090	1					SMTMODS
C0090	科技型企业类型	7	Z	其他科技型企业	C0090	1					SMTMODS
C0091	企业成长阶段	1	A	种子期	C0091	1					SMTMODS
C0091	企业成长阶段	2	B	初创期	C0091	1					SMTMODS
C0091	企业成长阶段	3	C	成长期	C0091	1					SMTMODS
C0091	企业成长阶段	4	D	成熟期	C0091	1					SMTMODS
C0091	企业成长阶段	5	Z	其他	C0091	1					SMTMODS
C0092	担保人类型	1	A	政府	C0092	1					SMTMODS
C0092	担保人类型	2	B	投资子公司	C0092	1					SMTMODS
C0092	担保人类型	3	C	担保公司	C0092	1	仅指融资担保机构，不含保险公司。				SMTMODS
C0092	担保人类型	4	C01	政府性融资担保公司	C0092	2	政府性融资担保公司第一批名单参考《中国银保监会办公厅关于2020年末全国政府性融资担保机构名单的通知》（银保监办便函〔2021〕126号）。2021年1月起，各地省级财政部门会同省级融资担保公司监督管理部门确定或更新政府性融资担保机构名单的，以省级财政部门官方网站上公布的已确定或更新后名单为准。				SMTMODS
C0092	担保人类型	5	C02	其他担保公司	C0092	2	指专门的融资担保公司，不包括保险公司提供的担保。				SMTMODS
C0092	担保人类型	6	Z	其他	C0092	1					SMTMODS
C0093	SPV细类	1	B091	银行非保本理财	C0093	1					SMTMODS
C0093	SPV细类	2	B092	信托公司资管产品	C0093	1					SMTMODS
C0093	SPV细类	3	B093	证券公司及其子公司资管产品	C0093	1					SMTMODS
C0093	SPV细类	4	B094	基金管理公司及其子公司专户	C0093	1					SMTMODS
C0093	SPV细类	5	B095	期货公司及子公司资管产品	C0093	1					SMTMODS
C0093	SPV细类	6	B096	保险资管产品	C0093	1					SMTMODS
C0093	SPV细类	7	B097	金融资产投资公司资管产品	C0093	1					SMTMODS
C0093	SPV细类	8	B098	公募基金	C0093	1					SMTMODS
C0093	SPV细类	9	B099	私募机构私募基金	C0093	1					SMTMODS
C0093	SPV细类	10	B999	其他	C0093	1					SMTMODS
C0094	外贸企业类型	1	A	外贸企业	C0094	1					SMTMODS
C0094	外贸企业类型	2	B	外贸关联企业	C0094	1					SMTMODS
C0095	代理人类型	1	A	职业性中介	C0095	1					SMTMODS
C0095	代理人类型	2	B	关联公司	C0095	1					SMTMODS
C0095	代理人类型	3	C	个人	C0095	1					SMTMODS
C0095	代理人类型	4	Z	其他	C0095	1					SMTMODS
C0096	存款人类别	1	A	中国居民	C0096	1					SMTMODS
C0096	存款人类别	2	B	军人	C0096	1					SMTMODS
C0096	存款人类别	3	C	武警	C0096	1					SMTMODS
C0096	存款人类别	4	D	香港、澳门、台湾地区居民	C0096	1					SMTMODS
C0096	存款人类别	5	E	外国公民	C0096	1					SMTMODS
C0096	存款人类别	6	F	定居国外的中国公民	C0096	1					SMTMODS
C0097	民族代码	1	01	汉族	C0097	1					SMTMODS
C0097	民族代码	2	02	蒙古族	C0097	1					SMTMODS
C0097	民族代码	3	03	回族	C0097	1					SMTMODS
C0097	民族代码	4	04	藏族	C0097	1					SMTMODS
C0097	民族代码	5	05	维吾尔族	C0097	1					SMTMODS
C0097	民族代码	6	06	苗族	C0097	1					SMTMODS
C0097	民族代码	7	07	彝族	C0097	1					SMTMODS
C0097	民族代码	8	08	壮族	C0097	1					SMTMODS
C0097	民族代码	9	09	布依族	C0097	1					SMTMODS
C0097	民族代码	10	10	朝鲜族	C0097	1					SMTMODS
C0097	民族代码	11	11	满族	C0097	1					SMTMODS
C0097	民族代码	12	12	侗族	C0097	1					SMTMODS
C0097	民族代码	13	13	瑶族	C0097	1					SMTMODS
C0097	民族代码	14	14	白族	C0097	1					SMTMODS
C0097	民族代码	15	15	土家族	C0097	1					SMTMODS
C0097	民族代码	16	16	哈尼族	C0097	1					SMTMODS
C0097	民族代码	17	17	哈萨克族	C0097	1					SMTMODS
C0097	民族代码	18	18	傣族	C0097	1					SMTMODS
C0097	民族代码	19	19	黎族	C0097	1					SMTMODS
C0097	民族代码	20	20	傈僳族	C0097	1					SMTMODS
C0097	民族代码	21	21	佤族	C0097	1					SMTMODS
C0097	民族代码	22	22	畲族	C0097	1					SMTMODS
C0097	民族代码	23	23	高山族	C0097	1					SMTMODS
C0097	民族代码	24	24	拉祜族	C0097	1					SMTMODS
C0097	民族代码	25	25	水族	C0097	1					SMTMODS
C0097	民族代码	26	26	东乡族	C0097	1					SMTMODS
C0097	民族代码	27	27	纳西族	C0097	1					SMTMODS
C0097	民族代码	28	28	景颇族	C0097	1					SMTMODS
C0097	民族代码	29	29	柯尔克孜族	C0097	1					SMTMODS
C0097	民族代码	30	30	土族	C0097	1					SMTMODS
C0097	民族代码	31	31	达斡尔族	C0097	1					SMTMODS
C0097	民族代码	32	32	仫佬族	C0097	1					SMTMODS
C0097	民族代码	33	33	羌族	C0097	1					SMTMODS
C0097	民族代码	34	34	布朗族	C0097	1					SMTMODS
C0097	民族代码	35	35	撒拉族	C0097	1					SMTMODS
C0097	民族代码	36	36	毛难族	C0097	1					SMTMODS
C0097	民族代码	37	37	仡佬族	C0097	1					SMTMODS
C0097	民族代码	38	38	锡伯族	C0097	1					SMTMODS
C0097	民族代码	39	39	阿昌族	C0097	1					SMTMODS
C0097	民族代码	40	40	普米族	C0097	1					SMTMODS
C0097	民族代码	41	41	塔吉克族	C0097	1					SMTMODS
C0097	民族代码	42	42	怒族	C0097	1					SMTMODS
C0097	民族代码	43	43	乌孜别克族	C0097	1					SMTMODS
C0097	民族代码	44	44	俄罗斯族	C0097	1					SMTMODS
C0097	民族代码	45	45	鄂温克族	C0097	1					SMTMODS
C0097	民族代码	46	46	德昂族	C0097	1					SMTMODS
C0097	民族代码	47	47	保安族	C0097	1					SMTMODS
C0097	民族代码	48	48	裕固族	C0097	1					SMTMODS
C0097	民族代码	49	49	京族	C0097	1					SMTMODS
C0097	民族代码	50	50	塔塔尔族	C0097	1					SMTMODS
C0097	民族代码	51	51	独龙族	C0097	1					SMTMODS
C0097	民族代码	52	52	鄂伦春族	C0097	1					SMTMODS
C0097	民族代码	53	53	赫哲族	C0097	1					SMTMODS
C0097	民族代码	54	54	门巴族	C0097	1					SMTMODS
C0097	民族代码	55	55	珞巴族	C0097	1					SMTMODS
C0097	民族代码	56	56	基诺族	C0097	1					SMTMODS
C0097	民族代码	57	57	其他	C0097	1					SMTMODS
C0097	民族代码	58	58	外国血统中国人士	C0097	1					SMTMODS
C0098	国民经济部门分类	1	A01	中央政府	C0098						SMTMODS
C0098	国民经济部门分类	2	A02	地方政府	C0098						SMTMODS
C0098	国民经济部门分类	3	A03	社会保障基金	C0098						SMTMODS
C0098	国民经济部门分类	4	A04	机关团体	C0098						SMTMODS
C0098	国民经济部门分类	5	A05	部队	C0098						SMTMODS
C0098	国民经济部门分类	6	A06	住房公积金	C0098						SMTMODS
C0098	国民经济部门分类	7	A99	其他	C0098						SMTMODS
C0098	国民经济部门分类	8	B01	货币当局	C0098						SMTMODS
C0098	国民经济部门分类	9	B02	监管当局	C0098						SMTMODS
C0098	国民经济部门分类	10	B03	银行业存款类	C0098						SMTMODS
C0098	国民经济部门分类	11	B04	银行业非存款类FTU	C0098		FTU仅针对FTZMIS模块，其余模块可不考虑FTU				SMTMODS
C0098	国民经济部门分类	12	B05	证券业机构	C0098						SMTMODS
C0098	国民经济部门分类	13	B06	保险业机构	C0098						SMTMODS
C0098	国民经济部门分类	14	B07	交易及结算类机构	C0098						SMTMODS
C0098	国民经济部门分类	15	B08	金融控股公司	C0098						SMTMODS
C0098	国民经济部门分类	16	B09	特定目的载体	C0098						SMTMODS
C0098	国民经济部门分类	17	B99	其它金融性质的机构	C0098						SMTMODS
C0098	国民经济部门分类	18	C01	国内公司	C0098						SMTMODS
C0098	国民经济部门分类	19	C02	国内非公司企业	C0098						SMTMODS
C0098	国民经济部门分类	20	C99	国内其它非金融企业部门	C0098						SMTMODS
C0098	国民经济部门分类	21	D01	国内住户	C0098						SMTMODS
C0098	国民经济部门分类	22	D02	为住户服务的非营利机构	C0098						SMTMODS
C0098	国民经济部门分类	23	D80	国内个人	C0098						SMTMODS
C0098	国民经济部门分类	24	E01	国际组织	C0098						SMTMODS
C0098	国民经济部门分类	25	E02	外国政府	C0098						SMTMODS
C0098	国民经济部门分类	26	E021	境外货币当局	C0098						SMTMODS
C0098	国民经济部门分类	27	E022	境外主权财富基金	C0098						SMTMODS
C0098	国民经济部门分类	28	E03	境外银行业金融机构	C0098						SMTMODS
C0098	国民经济部门分类	29	E032	境外非银行金融机构	C0098						SMTMODS
C0098	国民经济部门分类	30	E04	境外非金融企业	C0098						SMTMODS
C0098	国民经济部门分类	31	E05	其它外国居民类机构	C0098						SMTMODS
C0098	国民经济部门分类	32	E051	外籍个人	C0098						SMTMODS
C0101	证件类型2	1	100000	对私证件	C0101	1					SMTMODS
C0101	证件类型2	2	110001	居民身份证	100000	2					SMTMODS
C0101	证件类型2	3	110003	临时居民身份证	100000	2					SMTMODS
C0101	证件类型2	4	110005	户口簿	100000	2					SMTMODS
C0101	证件类型2	5	110007	中国人民解放军军人身份证件	100000	2					SMTMODS
C0101	证件类型2	6	110009	中国人民武装警察身份证件	100000	2					SMTMODS
C0101	证件类型2	7	110011	离休干部荣誉证	100000	2					SMTMODS
C0101	证件类型2	8	110013	军官退休证	100000	2					SMTMODS
C0101	证件类型2	9	110015	文职干部退休证	100000	2					SMTMODS
C0101	证件类型2	10	110017	军事院校学员证	100000	2					SMTMODS
C0101	证件类型2	11	110019	港澳居民往来内地通行证	100000	2					SMTMODS
C0101	证件类型2	12	110021	台湾居民来往大陆通行证	100000	2					SMTMODS
C0101	证件类型2	13	110023	中华人民共和国因私护照	100000	2					SMTMODS
C0101	证件类型2	14	110025	中华人民共和国因公护照	100000	2					SMTMODS
C0101	证件类型2	15	110027	外国护照	100000	2					SMTMODS
C0101	证件类型2	16	110029	外国人永久居留证	100000	2					SMTMODS
C0101	证件类型2	17	119019	港澳居民居住证	100000	2					SMTMODS
C0101	证件类型2	18	119021	台湾居民居住证	100000	2					SMTMODS
C0101	证件类型2	19	119999	其他类境内个人身份有效证件	100000	2					SMTMODS
C0101	证件类型2	20	129999	其他类境外个人身份有效证件	100000	2					SMTMODS
C0101	证件类型2	21	600000	对公证件	C0101	1					SMTMODS
C0101	证件类型2	22	610001	全国组织机构代码	600000	2					SMTMODS
C0101	证件类型2	23	610003	银行机构代码	600000	2					SMTMODS
C0101	证件类型2	24	610005	企业法人营业执照号码	600000	2					SMTMODS
C0101	证件类型2	25	610007	国税登记证号码	600000	2					SMTMODS
C0101	证件类型2	26	610009	金融许可证号码	600000	2					SMTMODS
C0101	证件类型2	27	610011	基本存款账户开户登记证号码	600000	2					SMTMODS
C0101	证件类型2	28	610013	政府人事部门批文号码	600000	2					SMTMODS
C0101	证件类型2	29	610015	编制委员会批文号码	600000	2					SMTMODS
C0101	证件类型2	30	610017	政府人事部门登记证书号码	600000	2					SMTMODS
C0101	证件类型2	31	610019	编制委员会登记证书号码	600000	2					SMTMODS
C0101	证件类型2	32	610021	军队、武警财务部门开户证明号码	600000	2					SMTMODS
C0101	证件类型2	33	610023	社会团体登记证书号码	600000	2					SMTMODS
C0101	证件类型2	34	610025	民办非企业登记证书号码	600000	2					SMTMODS
C0101	证件类型2	35	610027	外地常设机构驻在地政府主管部门批文号码	600000	2					SMTMODS
C0101	证件类型2	36	610029	国家主管部门颁外国驻华机构批文号码	600000	2					SMTMODS
C0101	证件类型2	37	610031	国家登记机关颁外资企业驻华代表、办事处登记证号码	600000	2					SMTMODS
C0101	证件类型2	38	610033	主管部门颁居民、村民、社区委员会批文号码	600000	2					SMTMODS
C0101	证件类型2	39	610035	独立核算的附属机构批文号码	600000	2					SMTMODS
C0101	证件类型2	40	610037	主管部门批文号码	600000	2					SMTMODS
C0101	证件类型2	41	610039	财政部门证明号码	600000	2					SMTMODS
C0101	证件类型2	42	610041	证券投资业务许可证号码	600000	2					SMTMODS
C0101	证件类型2	43	610043	临时经营地工商行政管理部门批文号码	600000	2					SMTMODS
C0101	证件类型2	44	610045	企业名称预先核准通知书号码	600000	2					SMTMODS
C0101	证件类型2	45	610047	企业营业执照号码	600000	2					SMTMODS
C0101	证件类型2	46	610049	个体工商户营业执照号码	600000	2					SMTMODS
C0101	证件类型2	47	610051	地税登记证号码	600000	2					SMTMODS
C0101	证件类型2	48	610053	宗教事务管理部门的批文或证明号码	600000	2					SMTMODS
C0101	证件类型2	49	610055	借款合同号码	600000	2					SMTMODS
C0101	证件类型2	50	610057	国家外汇管理部门的批复文件号码	600000	2					SMTMODS
C0101	证件类型2	51	610059	主管部门许可证号码	600000	2					SMTMODS
C0101	证件类型2	52	610061	建筑施工及安装合同号码	600000	2					SMTMODS
C0101	证件类型2	53	610099	统一社会信用代码（五证合一号码）	600000	2					SMTMODS
C0101	证件类型2	54	619999	其他类境内机构代码	600000	2					SMTMODS
C0101	证件类型2	55	629999	其他类境外机构代码	600000	2					SMTMODS
C0102	其他客户信息类型	1	A	固定电话	C0102	1					SMTMODS
C0102	其他客户信息类型	2	B	移动电话	C0102	1					SMTMODS
C0102	其他客户信息类型	3	C	地址	C0102	1					SMTMODS
C0102	其他客户信息类型	4	D	其他联系方式（指除电话和地址以外的联系方式）	C0102	1					SMTMODS
C0102	其他客户信息类型	5	E	其他国籍	C0102	1					SMTMODS
C0103	股东类型	1	1	金融企业	C0103	1	境内金融企业包括：由银监会、证监会和保监会发放机构牌照的金融机构；人民银行发放牌照的第三方支付、个人征信等机构。				SMTMODS
C0103	股东类型	10	10	特定目的载体	C0103	1	商业银行理财产品、信托投资计划、证券投资基金、证券公司资产管理计划、基金管理公司及子公司资产管理计划、保险业资产管理机构资产管理产品、资产管理公司的资产管理产品、私募股权基金相关产品等				SMTMODS
C0103	股东类型	11	11	其他	C0103	1					SMTMODS
C0103	股东类型	2	2	非金融企业	C0103	1					SMTMODS
C0103	股东类型	3	3	机关	C0103	1					SMTMODS
C0103	股东类型	4	4	事业单位	C0103	1					SMTMODS
C0103	股东类型	5	5	社会团体	C0103	1					SMTMODS
C0103	股东类型	6	6	自然人	C0103	1					SMTMODS
C0103	股东类型	7	7	中央汇金、全国社保及基本养老保险基金、外管局下属的投资公司	C0103	1	包括：中央汇金、全国社保基金及其产品组合、基本养老保险基金及其产品组合、外管局下属的投资公司等。				SMTMODS
C0103	股东类型	8	8	地方政府融资平台	C0103	1	若同时符合其他股东类型的，填且仅填报数字代码“8”。地方政府融资平台口径为“监管类”加“监测类”大口径。				SMTMODS
C0103	股东类型	9	9	政府投资基金	C0103	1	参照财政部《政府投资基金暂行管理办法》有关规定；该股东同时符合其他股东类型的，填且仅填报数字代码“9”				SMTMODS
C0104	所有制性质	1	1	国务院国资委监管的企业	C0104	1					SMTMODS
C0104	所有制性质	2	2	各级地方国资委监管的企业	C0104	1					SMTMODS
C0104	所有制性质	3	3	私营企业	C0104	1					SMTMODS
C0104	所有制性质	4	4	港澳台及外资企业	C0104	1					SMTMODS
